sample_index,true_class,grayhole,high_StNum,injection,inverse_replay,masquerade_fake_fault,masquerade_fake_normal,normal,poisoned_high_rate,random_replay
95206,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95207,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95208,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95209,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95210,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95211,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95212,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95213,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95214,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95215,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95216,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95217,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95218,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95219,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95220,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95221,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95222,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95223,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95224,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95225,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95226,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95227,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95228,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95229,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95230,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95231,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95232,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95233,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95234,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95235,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95236,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95237,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95238,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95239,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95240,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95241,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95242,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95243,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95244,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95245,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95246,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95247,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95248,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95249,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95250,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95251,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95252,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95253,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95254,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95255,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95256,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95257,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95258,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95259,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95260,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95261,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95262,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95263,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95264,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95265,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95266,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95267,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95268,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95269,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95270,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95271,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95272,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95273,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95274,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95275,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95276,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95277,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95278,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95279,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95280,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95281,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95282,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95283,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95284,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95285,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95286,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95287,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95288,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95289,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95290,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95291,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95292,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95293,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95294,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95295,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95296,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95297,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95298,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95299,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95300,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95301,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95302,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95303,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95304,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95305,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95306,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95307,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95308,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95309,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95310,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95311,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95312,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95313,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95314,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95315,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95316,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95317,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95318,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95319,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95320,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95321,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95322,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95323,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95324,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95325,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95326,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95327,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95328,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95329,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95330,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95331,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95332,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95333,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95334,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95335,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95336,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95337,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95338,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95339,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95340,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95341,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95342,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95343,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95344,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95345,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95346,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95347,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95348,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95349,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95350,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95351,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95352,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95353,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95354,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95355,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95356,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95357,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95358,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95359,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95360,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95361,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95362,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95363,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95364,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95365,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95366,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95367,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95368,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95369,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95370,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95371,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95372,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95373,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95374,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95375,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95376,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95377,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95378,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95379,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95380,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95381,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95382,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95383,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95384,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95385,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95386,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95387,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95388,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95389,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95390,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95391,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95392,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95393,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95394,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95395,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95396,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95397,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95398,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95399,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95400,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95401,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95402,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95403,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95404,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95405,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95406,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95407,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95408,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95409,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95410,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95411,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95412,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95413,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95414,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95415,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95416,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95417,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95418,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95419,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95420,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95421,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95422,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95423,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95424,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95425,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95426,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95427,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95428,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95429,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95430,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95431,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95432,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95433,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95434,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95435,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95436,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95437,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95438,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95439,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95440,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95441,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95442,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95443,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95444,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95445,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95446,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95447,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95448,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95449,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95450,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95451,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95452,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95453,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95454,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95455,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95456,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95457,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95458,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95459,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95460,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95461,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95462,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95463,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95464,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95465,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95466,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95467,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95468,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95469,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95470,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95471,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95472,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95473,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95474,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95475,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95476,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95477,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95478,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95479,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95480,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95481,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95482,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95483,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95484,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95485,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95486,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95487,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95488,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95489,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95490,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95491,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95492,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95493,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95494,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95495,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95496,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95497,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95498,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95499,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95500,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95501,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95502,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95503,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95504,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95505,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95506,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95507,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95508,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95509,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95510,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95511,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95512,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95513,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95514,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95515,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95516,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95517,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95518,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95519,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95520,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95521,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95522,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95523,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95524,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95525,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95526,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95527,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95528,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95529,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95530,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95531,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95532,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95533,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95534,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95535,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95536,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95537,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95538,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95539,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95540,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95541,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95542,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95543,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95544,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95545,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95546,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95547,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95548,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95549,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95550,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95551,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95552,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95553,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95554,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95555,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95556,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95557,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95558,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95559,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95560,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95561,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95562,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95563,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95564,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95565,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95566,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95567,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95568,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95569,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95570,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95571,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95572,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95573,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95574,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95575,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95576,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95577,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95578,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95579,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95580,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95581,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95582,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95583,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95584,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95585,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95586,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95587,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95588,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95589,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95590,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95591,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95592,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95593,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95594,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95595,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95596,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95597,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95598,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95599,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95600,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95601,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95602,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95603,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95604,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95605,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95606,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95607,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95608,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95609,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95610,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95611,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95612,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95613,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95614,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95615,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95616,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95617,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95618,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95619,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95620,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95621,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95622,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95623,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95624,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95625,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95626,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95627,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95628,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95629,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95630,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95631,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95632,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95633,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95634,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95635,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95636,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95637,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95638,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95639,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95640,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95641,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95642,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95643,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95644,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95645,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95646,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95647,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95648,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95649,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95650,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95651,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95652,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95653,poisoned_high_rate,1,1,1,1,1,1,1,1,1
95654,poisoned_high_rate,1,1,1,1,1,1,1,1,1
